date,bubble_proxy,breakdown_proxy,market_heat_proxy,market_breakdown_proxy,liquidity_stress_proxy,semiconductor_strength_proxy,tsmc_3m_yoy,ndx_close,ndx_dd,ndx_dist200,sox_dd,sox_dist200,vix,baa10y_proxy,dfii10,event_bucket
2000-05-31,76.39697684163612,30.18343051434001,69.38992150680991,42.36538273275471,31.76859509885826,100.0,88.21,3324.080078125,-29.345996647531102,-0.10620142041605218,-25.083849893988898,24.220100791164946,23.65,2.52,,Dot-com unwind
2000-06-30,83.48258609450805,23.70313464563951,80.26958361441956,34.36223750712727,23.54322219266353,100.0,84.61,3763.7900390625,-19.99987130637624,8.35936460399469,-14.421522287978705,30.60174588614215,19.54,2.4,,Dot-com unwind
2000-07-31,69.48554235767604,28.833567572405418,59.006631635859414,44.422916502814324,25.26644327468278,100.0,104.35,3609.35009765625,-23.282523914440745,0.026815206375396805,-25.427506685459345,6.614551265760427,20.74,2.27,,Dot-com unwind
2000-08-31,81.4794281726348,18.054630069923256,74.2688152691779,20.600183374154895,25.098707290153012,100.0,115.85,4077.590087890625,-13.329986953164962,9.022544820457835,-13.48735322490292,16.693269931767276,16.84,2.51,,Dot-com unwind
2000-09-30,54.68704821203767,36.90217567545642,39.37428178823239,57.15008937233768,31.956101308298464,100.0,140.99,3570.610107421875,-24.105950346886395,-6.1309836316843835,-36.10333527390874,-16.76427151025227,20.57,2.54,,Dot-com unwind
2000-10-31,37.72971677100851,46.26427316944601,20.08073294528817,77.51126797493073,32.52629308779194,100.0,145.59,3282.300048828125,-30.234039733326057,-12.949325373638597,-44.33756064908767,-27.7611517140275,23.63,2.56,,Dot-com unwind
2000-11-30,21.109082125496773,59.8424915339557,1.7062801930719607,100.0,42.407118668444866,100.0,145.66,2506.5400390625,-46.722977737975015,-31.85462348527678,-59.70751779400175,-46.67375151854339,29.65,2.64,,Dot-com unwind
2000-12-31,20.0,58.91385727000187,0.0,100.0,39.75387791429107,100.0,127.18,2341.699951171875,-50.22668759114285,-33.24040777224485,-56.73467290435259,-39.31969208076267,26.85,2.88,,Dot-com unwind
2001-01-31,21.574478591674385,49.73551394635135,2.422274756422129,91.59188284374373,24.340476190476192,100.0,103.5,2593.0,-44.88525354771477,-22.171643645546325,-45.060889064424046,-18.53609971474469,22.02,2.62,,Dot-com unwind
2001-02-28,20.0,61.089753544528136,0.0,100.0,45.970724412937535,100.0,70.43,1908.3199462890625,-59.438268418989495,-40.49741825683507,-59.389374561950824,-37.02164009865917,28.35,2.88,,Dot-com unwind
2001-03-31,21.088029744218108,55.56638335171882,9.462353452643244,78.08766361997836,43.89838492208161,74.6875,39.75,1573.25,-66.5602488021374,-47.840221386758586,-59.10349538053903,-32.72628797691826,28.64,3.04,,Dot-com unwind
2001-04-30,23.260715741152886,49.276563547212156,21.481870371004437,62.38981153811819,29.996138157311343,46.4875,17.19,1855.1500244140625,-60.56840600596536,-33.83825736377483,-50.27800208175257,-11.725460785190744,25.48,2.73,,Dot-com unwind
2001-05-31,17.134451573170075,55.861875563105826,18.92223318949242,67.19575420783833,29.882246198795926,24.175,-0.66,1799.8900146484375,-61.742968839433644,-30.812432303794434,-55.07641977393823,-15.339813728223051,22.64,2.65,,Dot-com unwind
2001-06-30,18.36123782429302,54.94141611452681,27.221135114296953,58.44803452917393,26.59228736113868,3.337500000000002,-17.33,1830.18994140625,-61.09893768602846,-23.217562605476083,-53.17205765597299,-4.9935398435241085,19.06,2.65,,Dot-com unwind
2001-07-31,14.044244489466807,60.54766496080924,21.606529983795088,62.65844655009388,35.28961146647713,0.0,-32.39,1683.6099853515625,-64.21452469449017,-23.23398304934916,-54.53842760633994,-3.316910025045472,21.62,2.78,,Dot-com unwind
2001-08-31,12.406122927451653,63.772998953049,19.086342965310234,64.6044478283063,42.00284980088902,0.0,-39.35,1469.699951171875,-68.761226313238,-26.809273076288843,-57.77689562403299,-8.255614034079173,24.92,2.9,,Dot-com unwind
2001-09-30,0.001307177560683991,85.60347419273717,0.002011042401052294,96.99641028931414,62.72882732155943,0.0,-43.27,1168.3699951171875,-75.1660562887229,-38.36544453945028,-71.9598104879735,-37.738570263323254,31.93,3.42,,Dot-com unwind
2001-10-31,8.130927364495667,70.05976644874582,12.509119022301025,72.94662305524626,49.23938878252855,0.0,-42.58,1364.780029296875,-70.99132075671434,-22.57828800599687,-66.3832887697106,-22.807558595082376,33.56,3.38,,Dot-com unwind
2001-11-30,19.068018602098537,51.403111955923144,29.33541323399775,46.13037224773044,30.412698412698415,0.0,-40.99,1596.050048828125,-66.07562909127668,-3.6683902304307847,-61.06112867480438,-7.727087134177313,23.84,3.1,,Dot-com unwind
2001-12-31,22.90598535696043,51.28894364504453,35.239977472246814,45.16762934460968,31.324315542771927,0.0,-38.45,1577.050048828125,-66.47947798545077,-2.389783881801777,-60.82027261359602,-5.963775608892174,23.8,2.85,,Dot-com unwind
2002-01-31,22.48309019240747,50.91595090998495,34.58936952678072,44.466217296908674,31.160437503931565,0.0,-33.67,1550.1700439453125,-67.05081799846751,-3.9838346644302747,-58.06502344261496,0.7123288887124213,21.09,2.85,,Dot-com unwind
2002-02-28,8.792786750653539,62.62009051731869,13.527364231774675,68.52672388967854,33.66589933418099,0.0,-23.31,1359.219970703125,-71.10950094169483,-13.793608321123575,-61.67040630446419,-6.4480937154497875,21.59,2.98,,Dot-com unwind
2002-03-31,18.401982043483763,54.80337308055846,24.249203143821173,65.59406873647852,22.64583471183749,13.200000000000001,-9.44,1452.81005859375,-69.12022444167985,-5.417421989802329,-55.33678997563961,9.800551873080332,17.4,2.81,,Dot-com unwind
2002-04-30,13.677334718265856,62.36980750622222,8.02282264348593,85.84016284405475,34.86924064685025,42.3125,13.85,1277.0699462890625,-72.85561654779977,-14.31407637210359,-60.551649776088865,-2.0347819626015395,21.91,2.84,,Dot-com unwind
2002-05-31,16.59753178022214,58.74015027322278,3.1115873541879076,92.28272612341043,33.67978147910884,72.875,38.3,1208.3399658203125,-74.31648636932144,-16.239240290175726,-64.26432835268596,-9.710301497880558,19.98,2.98,,Dot-com unwind
2002-06-30,20.0,60.52590201312423,0.0,100.0,44.35972003749781,100.0,68.01,1051.4100341796875,-77.65206423015734,-24.922042718861547,-70.91834113044074,-24.411228944954622,25.4,3.13,,Dot-com unwind
2002-07-31,20.0,62.00684584100675,0.0,100.0,48.590988117162155,100.0,72.78,962.0999755859376,-79.5503678302473,-29.86430700912972,-75.1682630921976,-34.66520641761463,32.03,3.25,,Dot-com unwind
2002-08-31,20.0,60.50888888888889,0.0,100.0,44.31111111111111,100.0,63.29,942.3800048828124,-79.96951984927901,-28.60421659472333,-77.47555717656903,-38.720025850579084,32.64,3.32,,Dot-com unwind
2002-09-30,17.09835095090635,71.62926981209151,0.20130915524053924,100.0,67.41934232026144,84.8375,47.87,832.52001953125,-82.30461635444797,-33.273104028642294,-82.12391039560993,-48.52307842654603,39.69,3.76,,Dot-com unwind
2002-10-31,16.47126408546835,66.03972326454034,0.40194474687437964,100.0,49.28492361297239,81.05,44.84,989.5399780273438,-78.9671249543475,-15.171463431123723,-77.85372894570334,-31.226125380862403,31.14,3.82,,Dot-com unwind
2002-11-30,22.361722912085405,53.10096877942134,11.848804480131392,76.8235111850157,37.686824989040794,73.3,38.64,1116.0999755859375,-76.2770662669415,-0.4696834394349203,-71.97256726768326,-8.47177032744103,27.5,3.38,,Normal/control
2002-12-31,11.76534355051308,67.54211381159217,1.165913154635506,93.61256334598374,46.92560087399854,55.03750000000001,24.03,984.3699951171876,-79.07701400072462,-8.612563345983748,-78.29717988840898,-24.158559177209415,28.62,3.48,,Normal/control
2003-01-31,10.576646770761815,67.56335052256107,3.9948411857874073,90.24613898891299,42.664537078714915,39.900000000000006,11.92,983.0499877929688,-79.10507102694501,-5.2461389889129855,-79.61102286520524,-22.91079286041787,31.17,3.16,2.19,Normal/control
2003-02-28,14.779678595047818,60.456848020518834,13.40335168468895,72.13565382451041,40.180867998540414,30.337500000000002,4.27,1009.739990234375,-78.53776955476262,-0.07463265682620124,-77.66764391552672,-9.60010123464281,29.63,3.21,1.77,Normal/control
2003-03-31,22.735319343984077,52.37496924220052,23.48510668305242,58.63027369117918,38.46098880334256,37.35000000000001,9.88,1018.6599731445312,-78.34817348979848,2.791200621529333,-77.76969128364118,-4.618706039554176,29.15,3.04,2.03,Normal/control
2003-04-30,38.94279689619241,45.984125000000006,47.711995224911405,55.00000000000001,26.183214285714286,39.65,11.72,1106.06005859375,-76.49046676035701,11.25380913951155,-75.05121030720322,9.538947986530388,21.21,2.76,2.16,Normal/control
2003-05-31,56.854627553393705,46.590777964335345,74.99173469752877,55.00000000000001,28.43079418381526,40.55,12.44,1197.8900146484375,-74.53860222326539,17.92608777346876,-71.31376924347968,25.076268111368893,19.47,2.85,1.77,Normal/control
2003-06-30,56.30696986145418,46.51842326139089,69.8146138381705,55.00000000000001,28.616923603973966,41.237500000000004,12.99,1201.68994140625,-74.45783400120827,15.336078191121526,-73.01103691575277,15.41048848479345,19.52,2.81,1.9,Normal/control
2003-07-31,59.140257530170324,45.329379072517085,66.95301745516026,55.00000000000001,28.755368778620227,47.425,17.94,1276.93994140625,-72.85837982822929,17.493469762217796,-70.76452015090324,18.965454155911665,19.49,2.58,2.41,Normal/control
2003-08-31,68.04887259081474,41.542887048192775,75.60188619262709,55.00000000000001,23.722534423407918,57.550000000000004,26.04,1341.199951171875,-71.49252015015225,20.11232204405009,-65.78001513868641,34.07685133640801,18.63,2.46,2.29,Normal/control
2003-09-30,63.39848066542412,43.73098865119471,58.99473112696012,58.09313519636913,34.368793750938856,72.2,37.76,1303.699951171875,-72.28959033602216,13.680686916336505,-68.5022468968807,19.361444800489114,22.72,2.57,1.95,Normal/control
2003-10-31,66.37486188935193,36.51592948717949,67.16049636059037,55.00000000000001,18.281227106227107,73.1625,38.53,1416.3900146484375,-69.89433994026332,19.23348539643335,-62.744142002490634,34.445186316562285,16.1,2.36,1.93,Normal/control
2003-11-30,61.478882575213056,38.77082088181262,65.54309551845841,55.00000000000001,22.63805966232176,69.5125,35.61,1424.25,-69.72727434066053,15.940960038969742,-60.28602664804497,35.02897519623103,16.32,2.33,2.03,Normal/control
2003-12-31,64.59422680300167,39.00093062384757,61.89415823563865,55.00000000000001,26.86694463956449,75.7625,40.61,1467.9200439453125,-68.7990586061422,15.113057626285919,-61.873747678545456,22.52637325464204,18.31,2.34,2.0,Normal/control
2004-01-31,61.50723081256807,34.864955010923,54.67408457416097,55.00000000000001,18.364157174065696,81.5625,45.25,1493.0799560546875,-68.26427951756912,12.930082217070836,-61.40103468451849,17.76987272466406,16.63,2.19,1.85,Normal/control
2004-02-29,56.18542725401308,32.32627523337223,44.28336983458139,55.00000000000001,17.18221495249208,92.1875,53.75,1470.3800048828125,-68.74677163223058,8.339942640677878,-62.3134455496402,10.906136233456888,14.55,2.21,1.61,Normal/control
2004-03-31,51.79632030692523,36.93025515463918,42.47763293345134,55.00000000000001,24.97930044182621,82.8125,46.25,1438.4100341796875,-69.4262999119798,3.8011631641506005,-63.449460711774734,4.449244737480473,16.74,2.29,1.48,Normal/control
2004-04-30,35.65215632914157,40.09889976093916,23.428911539692194,62.10918415343838,22.05647683397683,77.85,42.28,1401.3599853515625,-70.21380629347107,-0.5644350267970832,-66.72394127200872,-7.204011337589,17.19,2.05,2.11,Normal/control
2004-05-31,40.9599758082246,37.15563074461897,35.130669576586016,55.00000000000001,18.08751641319704,69.625,35.7,1466.219970703125,-68.835194011346,2.817432165183864,-63.318902364632045,0.714325709368735,15.5,2.03,2.0,Normal/control
2004-06-30,38.819571660244684,40.46442554270781,32.95445741755811,58.192421604027295,19.322388059701492,62.425,29.94,1516.6400146484375,-67.76350564337108,5.184067012282401,-63.601779546726036,-0.7322460141999887,14.34,2.09,2.1,Normal/control
2004-07-31,21.953271663608234,52.6536328711511,11.87533145018194,84.01576310548198,20.154398496240603,61.0375,28.83,1400.3900146484375,-70.23442321956783,-3.2362491578615704,-68.75361110062866,-14.372685263493867,15.32,2.1,2.01,Normal/control
2004-08-31,17.83137829371799,55.37648342391955,8.23800916076158,89.99960775427053,19.911885527136615,60.462500000000006,28.37,1368.6800537109375,-70.90842493845798,-4.99960775427053,-72.16090322488459,-21.808427527841047,15.29,2.19,1.78,Normal/control
2004-09-30,21.531667179120447,51.75365742352583,12.605288725489869,84.42130705488786,15.811626425217971,58.85,27.08,1412.739990234375,-69.97192195728057,-1.921505613549912,-71.17195397135886,-16.666401921783923,13.34,2.11,1.77,Normal/control
2004-10-31,25.12583548443357,51.757570337318754,21.567299277003354,75.34744933347523,23.074908963585433,51.125,20.9,1486.719970703125,-68.39946230973712,3.34545923047489,-69.06725247863015,-8.183648714654268,16.27,2.09,1.63,Normal/control
2004-11-30,34.44198003966998,41.4490518500088,36.047630408987146,57.52626286958179,13.242095881991398,45.3625,16.29,1571.5,-66.59744541081132,8.951206679276957,-68.19535829995336,-3.368350492775718,13.24,1.95,1.75,Normal/control
2004-12-31,39.01770776099173,42.26711267334361,45.266704513384404,55.00000000000001,14.72746478098173,38.1875,10.55,1621.1199951171875,-65.54276224465343,11.084409693480035,-67.48703759135147,0.4860108375166927,13.29,1.86,1.68,Normal/control
2005-01-31,29.38573853852945,43.403938509420534,33.52665349162416,58.2409113435664,12.730081156616146,36.3,9.04,1519.6300048828125,-67.69995278812142,3.4697852773857507,-69.68928459814518,-4.321215124755195,12.82,1.75,1.65,Normal/control
2005-02-28,34.1275516421405,42.57969184290031,43.02202780803161,55.00000000000001,9.927690979715152,28.225,2.58,1511.02001953125,-67.8829597914416,2.3446517436308545,-67.19290348427933,4.473226378473227,12.08,1.59,1.7,Normal/control
2005-03-31,25.793262914780215,46.70886008553602,32.487860288499135,55.00468907896893,17.569285714285712,20.962500000000002,-3.23,1482.530029296875,-68.48852037308282,-0.0046890789689224555,-68.71159226959757,0.8079797727250648,14.02,1.64,1.79,Normal/control
2005-04-30,17.422577194805662,52.17778232096654,22.550118761239474,63.08798346383071,18.723399320693503,13.825000000000001,-8.94,1420.7900390625,-69.80081651952868,-4.048460807008281,-71.0631561120248,-5.386030209096571,15.31,1.76,1.61,Normal/control
2005-05-31,30.928487274998727,48.037111111111116,42.27516438697165,55.00000000000001,16.456031746031744,12.3625,-10.11,1542.6300048828125,-67.2110830741212,3.29789167464114,-67.81418453150125,4.981374641950653,13.29,1.9,1.63,Normal/control
2005-06-30,22.210187742306744,48.073646677417784,30.166101682773952,56.06609922309056,15.418291505791508,12.762500000000001,-9.79,1493.52001953125,-68.2549258781809,-1.0660992230905553,-68.55552036303536,1.144347098853693,12.04,1.87,1.67,Normal/control
2005-07-31,33.23136483750413,46.46421511627907,43.169140074660504,55.00000000000001,11.840614617940199,12.15,-10.28,1605.1400146484375,-65.88242000471807,5.356522060766067,-64.40089069846425,12.703291581134458,11.57,1.67,1.92,Normal/control
2005-08-31,33.7225524511981,46.90626331360947,42.677094754737176,55.00000000000001,15.33218089602705,16.05,-7.16,1581.7099609375,-66.38043059848658,3.044142008169648,-64.4526643098873,10.644955590975226,12.6,1.77,1.65,Normal/control
2005-09-30,36.85889899743557,44.890279467680614,46.32643944996211,55.00000000000001,14.193655621944595,24.1375,-0.69,1601.6600341796875,-65.95638770282608,4.3817194265245885,-64.33486045259981,10.036503478736837,11.92,1.81,1.78,Normal/control
2005-10-31,33.05466780259987,45.90154324808521,38.60197713232536,55.421843922086985,22.247752808988764,34.125,7.3,1579.1800537109375,-66.43420429510817,3.1213946309913476,-67.53730905818831,-0.5624585627826417,15.32,1.83,2.0,Normal/control
2005-11-30,42.00013192319267,40.569780303030306,48.96464347841799,55.00000000000001,14.942229437229436,47.050000000000004,17.64,1672.56005859375,-64.44939315248213,8.228861295637735,-63.86064531398669,9.243885699119092,12.06,1.89,2.12,Normal/control
2005-12-31,39.8082520694559,38.34693994661922,42.71498680632102,55.00000000000001,15.31982841891205,58.825,27.06,1645.199951171875,-65.03093784336677,5.247935887914701,-64.02197014689142,7.199134521856432,12.07,1.82,2.06,Normal/control
2006-01-31,51.8737091536104,36.91857836609776,56.42395294013174,53.76384601469207,15.899564741389511,64.2,31.36,1710.75,-63.63765812061436,7.780657633110577,-59.54844617797629,17.55417815119951,12.95,1.78,2.0,Normal/control
2006-02-28,46.157650921139656,34.41470784561696,47.238956931609096,52.37691825077467,12.335984665052461,67.3625,33.89,1670.5699462890625,-64.49169339740477,3.7786420409329002,-60.74298544275345,10.769455331398792,12.34,1.65,2.02,Normal/control
2006-03-31,49.181672683774536,31.40703392815409,48.41415666401309,45.90231434052822,15.638549928332537,73.6125,38.89,1703.6600341796875,-63.7883567972599,4.715146174672835,-62.50928536020878,3.7101722717304053,11.39,1.69,2.35,Normal/control
2006-04-30,51.3844332036526,28.989728367036186,47.80725543836107,45.148146011064746,14.587321891591555,82.16249999999998,45.73,1700.7099609375,-63.851061208659374,3.3627467332319805,-61.214200871903344,5.593578201089433,11.59,1.67,2.39,Normal/control
2006-05-31,30.585109426077082,40.00944272122633,21.49384425067236,61.47598614169283,24.314997021327294,80.82499999999999,44.66,1579.5799560546875,-66.42570428882917,-4.243193653695254,-65.12872096785007,-5.477426004062846,16.44,1.66,2.48,Normal/control
2006-06-30,26.47931924609697,41.406986096991005,16.540020409077876,68.07517084247536,15.644740622505985,73.5125,38.81,1575.22998046875,-66.51816391146419,-4.362249197913171,-66.85600176373757,-9.72418762480255,13.08,1.67,2.54,Normal/control
2006-07-31,20.652565016150277,45.82797992161439,10.611638486385036,73.23917131748492,18.929579510703363,68.775,35.02,1509.4300537109375,-67.91675484082621,-7.961882459036751,-69.02898442935542,-14.771728037487296,14.95,1.68,2.41,Normal/control
2006-08-31,28.997099439863568,37.01387253095994,26.287845292097792,53.72110869796845,13.569638905354676,59.550000000000004,27.64,1579.72998046875,-66.42251548915979,-3.3027403345523565,-66.29324710901284,-6.839514416080306,12.31,1.73,2.24,Normal/control
2006-09-30,31.38860708929526,37.53639770143532,32.675382903335894,48.48484532984363,14.602049437159103,46.9625,17.57,1654.1300048828125,-64.84112772146797,1.664965286040987,-65.88206021694631,-5.079595804579062,11.98,1.72,2.27,Normal/control
2006-10-31,36.82406014552727,35.5128646533131,43.0318133199345,40.43520031890929,12.42721288515406,35.1625,8.13,1732.5400390625,-63.17450637433011,6.448150598451985,-65.6239432321242,-3.3459475553234364,11.1,1.64,2.34,Normal/control
2006-11-30,37.96911487194482,36.1939374456994,48.94393527270509,36.66666666666667,12.911249844855407,24.125000000000004,-0.7,1791.25,-61.926614121613596,9.434847864113284,-64.05723619684835,2.4689580922821364,10.91,1.64,2.16,Normal/control
2006-12-31,31.75272200576933,40.34034464127497,42.8116832129482,38.668198398270675,16.32758674872332,13.874999999999998,-8.9,1756.9000244140625,-62.656729892944554,6.64102583946653,-64.95614149982177,0.9449342164902896,11.56,1.64,2.41,Normal/control
2007-01-31,25.352449076436617,44.03977791875505,36.23049929679098,46.20049456762944,11.970158180919428,4.700000000000002,-16.24,1792.280029296875,-61.9047206377973,8.156500508361098,-65.56466805718848,0.02480147442456282,10.42,1.57,2.4,Normal/control
2007-02-28,24.613486325169344,47.568758345708176,35.89130172657186,45.785935009927336,21.485964546402503,2.7749999999999986,-17.78,1761.5999755859375,-62.556831467500665,5.68730877290986,-64.46767201662178,4.20296039069139,15.42,1.6,2.2,Normal/control
2007-03-31,21.845463008068442,48.00246745455159,31.698354937339555,50.44437212122575,16.542857142857144,2.437499999999999,-18.05,1772.3599853515625,-62.32812525459802,5.123210498996422,-65.06644150374198,2.288514281791132,14.64,1.75,2.21,Normal/control
2007-04-30,29.24633269929659,44.19314156715127,41.29119105921077,43.54756413829609,15.312107728337239,3.8125000000000004,-16.95,1867.75,-60.30059094243898,8.955204839436103,-63.01276255014323,7.2970208874497455,14.22,1.68,2.2,Normal/control
2007-05-31,32.94464291266286,42.80136124726108,41.90508111135892,41.475045890957325,15.957401703800791,7.2375,-14.21,1928.18994140625,-59.0159276002884,9.6010087221853,-63.36392090512638,4.062346875148237,13.05,1.6,2.54,Normal/control
2007-06-30,38.45075931898656,42.87266544451933,48.00488352667968,39.0938796524008,22.008341716968477,12.112499999999999,-10.31,1934.0999755859373,-58.89030861249904,7.66760675967344,-62.39598335697074,5.53667537095055,16.23,1.59,2.65,Normal/control
2007-07-31,42.57406859044096,45.171950794039674,50.94311203042066,37.589183582714426,35.66233766233766,21.125,-3.1,1932.06005859375,-58.93366746626229,5.4245323589707795,-62.55205526353295,3.62925356495416,23.52,1.85,2.44,Normal/control
2007-08-31,46.364923856275816,41.23323092209857,55.58627607573118,36.66666666666667,28.987802634567334,27.0625,1.65,1988.72998046875,-57.729136661938554,7.135297685280406,-62.67510975730839,2.424553670652374,23.38,2.05,2.34,Normal/control
2007-09-30,51.39334541568979,36.8938134753819,61.41093620097492,37.33958550084865,18.96,32.725,6.18,2091.110107421875,-55.55302608007421,11.344303978730984,-62.47627023727655,2.6900774402152106,18.0,2.0,2.27,Normal/control
2007-10-31,53.518099444827016,40.389879564858894,61.958923551848606,45.29908224814978,22.00797872340426,38.4875,10.79,2238.97998046875,-52.41002162156665,16.54291098353491,-65.23001497381688,-5.080394400435373,18.53,1.99,2.14,GFC
2007-11-30,37.78655992971641,48.72975605626809,39.81513812607613,56.8010440247003,34.21938927186558,44.03750000000001,15.23,2089.10009765625,-55.595749249607195,7.049274632226732,-68.89242437343168,-14.48142423103258,22.87,2.47,1.63,GFC
2007-12-31,39.96147909118406,44.288433384065485,39.57150977480284,54.20214196118911,30.46419857580111,53.825,23.06,2084.929931640625,-55.684386982972065,5.113151985994713,-69.38314478365638,-14.84918806004033,22.5,2.52,1.73,GFC
2008-01-31,20.42217645191965,60.969543772683345,10.700917655079035,87.48980858515063,41.576085455330166,64.7625,31.81,1841.4200439453125,-60.860239554877815,-7.600097999833877,-73.0628105271758,-23.219601015619773,26.2,2.96,1.33,GFC
2008-02-29,18.318163711181665,63.29432865511053,6.0317903248948666,97.0184529910005,40.09578516902945,71.98750000000001,37.59,1745.27001953125,-62.90392803037419,-12.018452991000483,-73.88443323901575,-23.22655651085581,26.54,3.22,1.1,GFC
2008-03-31,19.51065563679288,63.25285490563316,8.869389194382675,94.45008052377995,41.10805334266337,68.1875,34.55,1781.9300537109375,-62.12471149017149,-9.450080523779947,-74.19282169067472,-21.684049741953004,25.61,3.45,1.11,GFC
2008-04-30,24.15087844133461,53.638930661783974,18.11201304949467,78.95336312947298,28.69976358148893,59.67499999999999,27.74,1917.699951171875,-59.23889449271205,-2.0604159357846763,-71.09992201671338,-9.19059625825106,20.79,3.1,1.5,GFC
2008-05-31,31.60729962829791,47.234071656962755,31.561220382656174,61.09779930360838,28.05017705811138,50.38750000000001,20.31,2032.5699462890625,-56.7973092031405,3.723184589903328,-68.84590139849661,0.533140893993278,17.83,3.0,1.58,GFC
2008-06-30,19.691382913868843,60.82020059940087,15.875204482875139,82.64522066858511,37.14957513867876,46.8625,17.49,1837.0899658203125,-60.95227625290248,-6.266546525147632,-72.37399937935783,-8.504898857916633,23.95,3.05,1.48,GFC
2008-07-31,18.302684467356038,62.4182470863413,15.961822257470825,83.06219345661579,37.050742945326284,39.6375,11.71,1849.1500244140625,-60.69593723570455,-4.221278243871218,-74.42392755120024,-11.787886950326087,22.94,3.22,1.65,GFC
2008-08-31,19.683223404728444,59.134707977482435,19.278036007274526,76.2694631813891,34.1884272738781,35.762499999999996,8.61,1872.5400390625,-60.19877768041575,-1.6356323776595683,-73.5265198131039,-6.178441071639373,20.65,3.29,1.68,GFC
2008-09-30,7.7716163156465825,84.7765002895029,2.637102024071664,96.62405437988669,78.15193091015396,30.2875,4.23,1594.6300048828125,-66.10581241638158,-14.554397725192292,-76.97282876907312,-16.092875539592544,39.39,4.0,2.25,GFC
2008-10-31,9.010476013037641,90.72558019494906,6.946886173904063,100.0,86.34451484271158,22.475,-2.02,1334.780029296875,-71.6289769054103,-25.348768603288196,-82.03161895281471,-31.474440980197514,59.89,5.53,3.14,GFC
2008-11-30,4.04734410785449,87.4394427662957,4.684375550545369,100.0,66.97697933227344,5.012499999999999,-15.99,1185.75,-74.7966407227932,-31.492983140130537,-85.12526855414187,-40.830855693025384,55.84,6.1,2.6,GFC
2008-12-31,2.295030809676332,84.53,3.53081663027128,100.0,55.800000000000004,0.0,-33.15,1211.6500244140625,-74.24613039549315,-27.404642064547414,-84.08004612499822,-33.50059848633036,40.0,5.82,2.14,GFC
2009-01-31,5.109918896580749,85.465375,7.861413687047305,100.0,58.472500000000004,0.0,-49.87,1180.25,-74.91354435005412,-26.61148180444336,-84.37342915977726,-31.678923676362945,44.84,5.38,1.73,GFC
2009-02-28,7.877244890807809,86.48477339901478,12.118838293550475,100.0,61.38506685432794,0.0,-57.74,1116.989990234375,-76.25814882317465,-27.366285319109718,-85.06824316130358,-30.792141452263856,46.35,5.22,2.06,GFC
2009-03-31,11.30713532893349,78.16808047761285,17.395592813743832,80.3674589840008,62.86492552803569,0.0,-55.93,1237.010009765625,-73.70709870915107,-14.513641126253706,-82.67390941555219,-13.41965246803466,44.14,5.74,1.43,GFC
2009-04-30,22.597308867958624,63.764153973509934,34.76509056609019,55.00000000000001,54.326154210028385,0.0,-43.56,1394.3299560546875,-70.36323100702657,0.3106920628063836,-80.60147197346261,1.7610484230146106,36.5,5.08,1.69,Normal/control
2009-05-31,25.01970568700338,60.0405,38.49185490308212,55.00000000000001,43.68714285714286,0.0,-28.46,1435.5699462890625,-69.48666656218958,6.827070215474973,-79.64253813340582,10.98493437877146,28.92,4.29,1.67,Normal/control
2009-06-30,34.10832427180554,57.011568553830585,50.89357580277775,55.00000000000001,37.9687672966588,5.137499999999999,-15.89,1477.25,-68.60074847796437,13.528723593362347,-80.25481547252889,11.723752880848215,26.35,3.64,1.78,Normal/control
2009-07-31,48.20044040911508,53.4057450805009,69.87375447556167,55.00000000000001,32.680700230002564,13.9125,-8.87,1603.3599853515625,-65.92025489225179,23.466937466396587,-77.35925546386775,28.845967397576054,25.92,3.11,1.71,Normal/control
2009-08-31,46.66860685204085,53.81664964788733,66.41708746467823,55.00000000000001,35.89757042253522,17.4875,-6.01,1625.18994140625,-65.45625470211733,21.778437855875254,-77.02610452508235,26.66336385242436,26.01,2.98,1.76,Normal/control
2009-09-30,50.86443649243212,51.29732139794169,69.5610542119731,55.00000000000001,30.670918279833376,20.9375,-3.25,1718.989990234375,-63.462515439342916,23.66660966472871,-75.5576894964555,27.79258189876137,25.61,2.86,1.56,Normal/control
2009-10-31,40.56327586696053,53.85024110878661,48.176802030505904,55.00000000000001,39.043546025104604,22.825,-1.74,1667.1300048828125,-64.56481005703307,15.283550185598283,-77.74418001407619,11.276718753522363,30.69,2.86,1.41,Normal/control
2009-11-30,53.92949128478156,47.49187500000001,55.73694533982018,55.00000000000001,32.126785714285724,42.512499999999996,14.01,1767.4300537109375,-62.432911962041196,17.739298234339174,-76.7357234896211,12.26009877933083,24.51,2.99,1.13,Normal/control
2009-12-31,74.5699251996884,37.60650378787879,73.77625119896682,55.00000000000001,26.954296536796534,82.8875,46.31,1860.31005859375,-60.45872842189339,18.038877224826045,-72.99452935428667,23.422266228255317,21.68,2.54,1.48,Normal/control
2010-01-31,56.991609764981696,36.49416783567135,44.03824335528803,55.00000000000001,33.55476524477527,100.0,98.19,1741.0400390625,-62.993837132199594,6.754536529823296,-76.28401762125513,4.625684622847404,24.62,2.57,1.3,Normal/control
2010-02-28,64.74401632556996,33.912882743362836,51.13716488855101,55.00000000000001,26.179664981036666,100.0,139.39,1818.6800537109373,-61.343582708018985,8.919452650995051,-74.57399545912683,9.471779584408457,19.5,2.62,1.48,Normal/control
